,INT_IL10KO_1,INT_IL10KO_8,INT_IL10KO_20,INT_IL10KOZn_55,INT_IL10KOZn_60,INT_IL10KOZn_37,INT_IL10KOZn_42
1700123O20Rik,10.7214992146,7.93645799565406,0,5.80581710659375,7.35581551019881,0,8.98988334453963
1700123O21Rik,0,0,0,0,0,0,0
1700124L16Rik,0.083112397012403,0,0,0,1.47116310203976,0,0.397782448873435
1700124M09Rik,0,0,0,0,0,0,0
1700125G02Rik,0,0,0,0,0,0,0
1700125G22Rik,0,0,0,0,0,0,0
1700125H03Rik,0,0,0,0,0,0,0
1700125H20Rik,0,0,0,0,0,0,0
1700126A01Rik,0,0,0,0,0,0,0
1700126G02Rik,0,0,0,0,0,0,0
1700126H18Rik,0,0,0,0,0,0,0
1700127F24Rik,0,0,0,0,0,0,0
1700128A07Rik,0,0,0,0,0,0,0
1700128E19Rik,0,0,0,0,0,0,0
1700128F08Rik,0,0,0,0,0,0,0
1700129C05Rik,0,0,0,0,0,0,0
1810006J02Rik,0,0,0,0,0,0,0
1810007C17Rik,0,0,0,0,0,0,0
1810007D17Rik,0,0,0,0,0,0,0
1810008I18Rik,0.415561985062015,0,0,0.085379663332261,0,0,0.238669469324061
1810009A15Rik,7.23077854007906,11.9046869934811,10.5464368904418,5.37891878993244,11.7693048163181,0,9.46722228318775
1810009J06Rik,0,0,0,0,0,0,0
1810010H24Rik,1.74536033726046,0,0,0.939176296654871,1.47116310203976,0,1.03423436707093
1810010K12Rik,0,0,0,0,1.47116310203976,0,0
1810012K16Rik,0.166224794024806,0,0,0,0,0,0
1810013A23Rik,0,0,0,0.085379663332261,0,0,0
1810013D15Rik,0,0,0,0,0,0,0
1810013L24Rik,7.64634052514108,0,15.8196553356626,8.9648646498874,4.41348930611929,0,11.4561345275549
1810014B01Rik,1.49602314622325,0,0,0.512277979993566,0,0,1.51157330571905
1810018F18Rik,0,0,0,0,0,0,0
1810019D21Rik,0.83112397012403,7.93645799565406,0,2.30525090997105,1.47116310203976,0,1.03423436707093
1810019N24Rik,0,0,0,0,0,0,0
1810020O05Rik,0.415561985062015,0,0,0.426898316661305,0,0,0.318225959098748
1810021B22Rik,1.49602314622325,0,5.27321844522088,1.28069494998391,4.41348930611929,0,0.636451918197496
1810021M19Rik,0.249337191037209,0,0,0,0,0,0.318225959098748
1810024B03Rik,0,0,0,0,0,0,0
1810030O07Rik,10.2228248325256,3.96822899782703,21.0928737808835,8.87948498655514,13.2404679183579,0,10.7401261195827
1810034E14Rik,0.664899176099224,0,0,0.85379663332261,0,0,0.636451918197496
1810035K13Rik,0,0,0,0,0,0,0
1810037I17Rik,28.5075521752542,0,15.8196553356626,18.2712479531038,20.5962834285567,44.3226170229931,26.3331981154214
1810041H14Rik,0.581786779086821,0,0,0.768416969990349,1.47116310203976,0,0.238669469324061
1810044D09Rik,0.83112397012403,0,15.8196553356626,1.28069494998391,1.47116310203976,0,1.03423436707093
1810046K07Rik,0.498674382074418,0,0,0.512277979993566,0,0,0.556895428422809
1810049I09Rik,0,0,0,0,0,0,0
1810053B23Rik,0,0,0,0.256138989996783,0,0,0.159112979549374
1810055G02Rik,9.14236367136433,11.9046869934811,5.27321844522088,15.0268207464779,13.2404679183579,44.3226170229931,11.3765780377802
1810058I24Rik,37.1512414645441,15.8729159913081,68.5518397878714,40.1284417661627,45.6060561632326,0,34.9252990110876
1810062G17Rik,0,0,0,0,0,0,0.079556489774687
1810062O18Rik,0.083112397012403,0,5.27321844522088,0.426898316661305,0,0,0.159112979549374
1810063I02Rik,0.332449588049612,0,0,0.170759326664522,2.94232620407952,0,0.477338938648122
1810064F22Rik,0,0,0,0,0,0,0
1810065E05Rik,1.49602314622325,0,0,0.170759326664522,1.47116310203976,0,0.636451918197496
1810073O08Rik,0,0,0,0,0,0,0.079556489774687
2010001A14Rik,1.41291074921085,0,0,0.597657643325827,0,0,0.477338938648122
2010001M07Rik,4.32184464464496,0,21.0928737808835,14.5999224298166,4.41348930611929,0,3.42092906031154
2010003K11Rik,33.1618464079488,39.6822899782703,73.8250582330923,25.528519336346,33.8367513469145,0,33.811508154242
2010009K17Rik,0,0,0,0,0,0,0
2010010A06Rik,0.664899176099224,0,0,0.085379663332261,0,0,0.397782448873435
2010016I18Rik,0.83112397012403,0,0,0.256138989996783,0,0,1.59112979549374
2010103J01Rik,35.7383307153333,83.3328089543676,131.830461130522,32.4442720662592,52.9618716734314,44.3226170229931,27.5265454620417
2010106C02Rik,0,0,0,0,0,0,0
2010106E10Rik,27.3439786170806,43.6505189760973,0,45.0804622394338,7.35581551019881,0,18.1388796686286
2010109A12Rik,0,0,0,0,0,0,0
2010109P13Rik,0,0,0,0,0,0,0
2010110K18Rik,0,0,0,0,1.47116310203976,0,0.159112979549374
2010203P06Rik,0.997348764148836,0,0,0.341518653329044,4.41348930611929,0,0.238669469324061
2010204K13Rik,0.997348764148836,0,0,0.939176296654871,0,0,1.90935575459249
2010308F09Rik,0.166224794024806,0,0,0,0,0,0.079556489774687
2010310C07Rik,0,0,0,0,0,0,0
2010315B03Rik,4.40495704165736,7.93645799565406,0,1.70759326664522,4.41348930611929,0,2.4662511830153
2010320M18Rik,6.31654217294263,7.93645799565406,15.8196553356626,5.29353912660018,5.88465240815905,0,5.09161534557997
2010320O07Rik,0,0,0,0,0,0,0
2200002D01Rik,221.328313244029,333.331235817471,131.830461130522,274.239478623222,172.126082938652,88.6452340459861,171.046453015577
2200002J24Rik,0,0,0,0,0,0,0
2210010C04Rik,11.3032859936868,0,10.5464368904418,80.3422631956576,1093.07418481554,0,0.079556489774687
2210011K15Rik,0.083112397012403,0,0,0.170759326664522,0,0,0.238669469324061
2210016F16Rik,33.6605207900232,19.8411449891352,15.8196553356626,24.3332040496944,35.3079144489543,44.3226170229931,27.2083195029429
2210016L21Rik,6.31654217294263,15.8729159913081,0,6.74499340324862,7.35581551019881,0,6.84185812062308
2210039B01Rik,0.249337191037209,0,0,0.170759326664522,0,0,0.079556489774687
2210404E10Rik,0.166224794024806,0,0,0,0,0,0
2210406O10Rik,0,0,0,0.170759326664522,0,0,0
2210408F21Rik,0.498674382074418,0,0,0.170759326664522,0,0,0.397782448873435
2210408I21Rik,0.748011573111627,0,0,0.597657643325827,0,0,0.954677877296244
2210409D07Rik,0,0,0,0.170759326664522,0,0,0
2210409E12Rik,0,0,0,0,0,0,0
2210414B05Rik,0,0,0,0,0,0,0
2210416O15Rik,0,0,0,0,0,0,0
2210417A02Rik,0.748011573111627,0,0,0.256138989996783,1.47116310203976,0,0.238669469324061
2210418O10Rik,0,0,0,0.085379663332261,0,0,0
2210420H20Rik,0,0,0,0,0,0,0
2300002M23Rik,0,0,0,0,0,0,0
2300003K06Rik,0,0,0,0,0,0,0
2300009A05Rik,9.14236367136433,0,5.27321844522088,8.28182734322931,8.82697861223857,0,7.55786652859526
2310001H17Rik,4.15561985062015,3.96822899782703,5.27321844522088,1.28069494998391,2.94232620407952,0,3.34137257053685
2310001K24Rik,0,0,0,0,0,0,0
2310002D06Rik,0,0,0,0,0,0,0
2310002F09Rik,0,0,0,0,0,0,0
2310002L09Rik,0,0,0,0,0,0,0
2310003N18Rik,0,0,0,0,0,0,0
2310005A03Rik,0,0,0,0,0,0,0
2310005E17Rik,0,0,0,0,0,0,0
2310008N11Rik,0,0,0,0.085379663332261,0,0,0
2310009B15Rik,2.07780992531008,0,0,2.30525090997105,5.88465240815905,0,2.06846873414186
2310010J17Rik,2.32714711634728,3.96822899782703,0,2.81752888996461,1.47116310203976,0,2.4662511830153
2310011J03Rik,13.0486463309473,11.9046869934811,42.185747561767,8.36720700656157,22.0674465305964,0,13.1268208128233
2310015A10Rik,1.16357355817364,0,5.27321844522088,1.10993562331939,2.94232620407952,0,0.556895428422809
2310015A16Rik,0,0,0,0,0,0,0
2310015D24Rik,0,0,0,0,0,0,0
2310015K22Rik,0,0,0,0,0,0,0
2310016D03Rik,0,0,0,0,0,0,0
2310016D23Rik,0,0,0,0,0,0,0
2310016G11Rik,0.83112397012403,3.96822899782703,0,0.341518653329044,4.41348930611929,0,0.477338938648122
2310020H05Rik,0,0,0,0,0,0,0
2310022A10Rik,1.82847273427287,3.96822899782703,0,1.70759326664522,1.47116310203976,0,1.1933473466203
2310022B05Rik,5.568530599831,0,0,5.80581710659375,7.35581551019881,0,6.52363216152433
2310026I22Rik,0,0,0,0,0,0,0
2310030A07Rik,0,0,0,0,0,0,0.159112979549374
2310030G06Rik,5.06985621775658,3.96822899782703,5.27321844522088,4.09822383994853,2.94232620407952,0,4.53471991715716
2310033P09Rik,9.05925127435193,11.9046869934811,15.8196553356626,8.9648646498874,23.5386096326362,0,9.38766579341306
2310034C09Rik,0,0,0,0,0,0,0
2310034G01Rik,0.415561985062015,0,10.5464368904418,0.597657643325827,0,0,0.477338938648122
2310034O05Rik,0,0,0,0,0,0,0
2310039H08Rik,10.9708364056372,0,0,13.6607461331618,19.1251203265169,44.3226170229931,14.9566200776411
2310039L15Rik,0,0,0,0,0,0,0
2310040G24Rik,0.249337191037209,0,5.27321844522088,0.85379663332261,2.94232620407952,0,1.35246032616968
2310043L19Rik,0,0,0,0,0,0,0.159112979549374
2310043M15Rik,0,0,0,0,0,0,0
2310043O21Rik,0.581786779086821,0,5.27321844522088,0.512277979993566,0,0,0.159112979549374
2310047D07Rik,0.083112397012403,0,0,0,0,0,0
2310050C09Rik,0,0,0,0,0,0,0
2310057J18Rik,0.083112397012403,0,0,0.341518653329044,0,0,0
2310057M21Rik,1.66224794024806,7.93645799565406,0,1.28069494998391,0,0,3.42092906031154
2310057N15Rik,0,0,0,0,0,0,0
2310061I04Rik,19.9469752829767,19.8411449891352,31.6393106713253,34.0664856695721,39.7214037550736,0,22.7531560755605
2310061N02Rik,0,0,0,0,0,0,0
2310065F04Rik,0,0,0,0,0,0,0
2310067E19Rik,3.40760827750852,0,0,1.5368339399807,2.94232620407952,0,4.45516342738247
2310068J16Rik,0.249337191037209,0,0,0.341518653329044,0,0,0.397782448873435
2310069B03Rik,0,0,0,0,0,0,0.159112979549374
2310069G16Rik,0,0,0,0,0,0,0
2310075C17Rik,0,0,0,0,0,0,0
2310075K07Rik,0.083112397012403,0,0,0.256138989996783,0,0,0.159112979549374
2310079G19Rik,0,0,0,0,0,0,0
2310081J21Rik,0,0,0,0,0,0,0
2400006E01Rik,0,0,0,0.085379663332261,0,0,0
2410002F23Rik,3.07515868945891,3.96822899782703,0,3.41518653329044,2.94232620407952,0,4.45516342738247
2410003I16Rik,0,0,0,0,0,0,0
2410003L11Rik,0,0,0,0,0,0,0
2410004B18Rik,4.40495704165736,0,0,2.56138989996783,11.7693048163181,0,4.69383289670653
2410004I01Rik,0,0,0,0,0,0,0
2410004P03Rik,0.083112397012403,0,0,0,0,0,0
2410006H16Rik,19.1158513128527,0,5.27321844522088,27.9191499096493,13.2404679183579,44.3226170229931,23.7873904426314
2410012E07Rik,0,0,0,0,0,0,0
2410017I17Rik,0,0,0,0,0,0,0
2410018L13Rik,0,0,0,0,0,0,0
2410021H03Rik,0,0,0,0,0,0,0
2410022M11Rik,1.24668595518605,0,0,1.963732256642,0,0,1.35246032616968
2410080I02Rik,0.249337191037209,0,0,0.085379663332261,0,0,0.079556489774687
2410124H12Rik,0.249337191037209,0,5.27321844522088,0.170759326664522,0,0,0.079556489774687
2410137M14Rik,0,0,0,0,0,0,0
2410141K09Rik,0,0,0,0,0,0,0
2500002B13Rik,0.249337191037209,0,5.27321844522088,1.28069494998391,0,0,0.397782448873435
2500004C02Rik,0.498674382074418,0,0,0.85379663332261,1.47116310203976,0,0.716008407972183
2510002D24Rik,13.2148711249721,39.6822899782703,0,17.332071656449,7.35581551019881,0,19.4913399947983
2510003B16Rik,0.166224794024806,0,0,0.085379663332261,0,0,0.079556489774687
2510009E07Rik,1.16357355817364,7.93645799565406,0,1.45145427664844,2.94232620407952,0,2.38669469324061
2510022D24Rik,6.23342977593023,7.93645799565406,5.27321844522088,4.18360350328079,5.88465240815905,0,6.1258497126509
2510039O18Rik,16.1238050204062,0,10.5464368904418,10.2455595998713,13.2404679183579,0,11.694803996879
2600006K01Rik,0,0,0,0.085379663332261,0,0,0
2600014E21Rik,0,0,0,0,0,0,0
2610001J05Rik,4.48806943866976,0,0,4.43974249327757,4.41348930611929,0,5.88718024332684
2610002M06Rik,6.15031737891782,0,10.5464368904418,4.26898316661305,2.94232620407952,0,5.56895428422809
2610005L07Rik,4.90363142373178,0,0,5.37891878993244,4.41348930611929,0,6.52363216152433
2610008E11Rik,1.91158513128527,3.96822899782703,0,2.30525090997105,0,0,1.03423436707093
2610016A17Rik,0,0,0,0,0,0,0
2610017A05Rik,0.083112397012403,0,0,0.256138989996783,0,0,0.079556489774687
2610020C07Rik,0.166224794024806,0,0,0.085379663332261,0,0,0.238669469324061
2610024D14Rik,0.498674382074418,0,0,0,0,0,0.238669469324061
2610027F03Rik,0,0,0,0,0,0,0
2610027K06Rik,0.083112397012403,0,0,0,0,0,0
2610028E06Rik,0,0,0,0,0,0,0
2610028H24Rik,0,0,0,0,0,0,0
2610035D17Rik,0.166224794024806,0,0,1.62221360331296,0,0,0.318225959098748
2610035F20Rik,0,0,0,0,0,0,0
2610037D02Rik,0,0,0,0,0,0,0
2610042L04Rik,0.083112397012403,0,0,0.426898316661305,0,0,0.397782448873435
2610044O15Rik8,0.748011573111627,0,0,1.02455595998713,4.41348930611929,0,0.875121387521557
2610203C22Rik,0,0,0,0,0,0,0.079556489774687
2610206C17Rik,0,0,0,0,0,0,0.079556489774687
2610300M13Rik,0,0,0,0,0,0,0
2610301B20Rik,1.66224794024806,0,0,1.19531528665165,4.41348930611929,0,1.59112979549374
2610306M01Rik,0.083112397012403,0,0,0.683037306658088,1.47116310203976,0,0.079556489774687
2610307P16Rik,0,0,0,0.085379663332261,0,0,0
2610316D01Rik,0,0,0,0,0,0,0
2610318M16Rik,0,0,0,0,0,0,0
2610318N02Rik,1.74536033726046,3.96822899782703,5.27321844522088,0.85379663332261,2.94232620407952,0,2.54580767278998
2610507B11Rik,45.7949307538341,47.6187479739244,10.5464368904418,40.2992010928272,27.9520989387555,0,44.5516342738247
2610507I01Rik,0.664899176099224,0,0,0.341518653329044,0,0,0.238669469324061
2610524H06Rik,0.498674382074418,0,0,0.939176296654871,0,0,0.954677877296244
2610528A11Rik,0.914236367136433,0,5.27321844522088,0.85379663332261,0,0,1.35246032616968
2610528J11Rik,10.1397124355132,0,0,7.76954936323575,11.7693048163181,0,8.35343142634213
2700003A03Rik,0,0,0,0,0,0,0
2700012I20Rik,0,0,0,0.170759326664522,0,0,0
2700038G22Rik,0.498674382074418,0,5.27321844522088,0.426898316661305,0,0,1.35246032616968
2700046A07Rik,0,0,0,0,0,0,0
2700046G09Rik,1.16357355817364,0,0,0.85379663332261,2.94232620407952,0,0.716008407972183
2700049A03Rik,1.16357355817364,3.96822899782703,0,0.426898316661305,0,0,2.78447714211404
2700054A10Rik,0.166224794024806,0,0,0.256138989996783,0,0,0
2700062C07Rik,1.57913554323566,3.96822899782703,0,1.87835259330974,0,0,2.22758171369123
2700068H02Rik,0,0,0,0,0,0,0
2700069I18Rik,0,0,0,0,0,0,0
2700070H01Rik,0.083112397012403,0,0,0.170759326664522,0,0,0
2700081O15Rik,1.32979835219845,0,0,0.597657643325827,1.47116310203976,0,0.477338938648122
2700089I24Rik,0,0,0,0,0,0,0
2700097O09Rik,4.48806943866976,0,15.8196553356626,4.26898316661305,1.47116310203976,0,4.53471991715716
2700099C18Rik,1.99469752829767,0,5.27321844522088,2.13449158330652,2.94232620407952,0,3.26181608076217
2810001G20Rik,0.581786779086821,0,0,0.426898316661305,1.47116310203976,0,0.318225959098748
2810002D19Rik,0.083112397012403,0,0,0.085379663332261,0,0,0.397782448873435
2810004N23Rik,24.1025951335969,43.6505189760973,5.27321844522088,17.2466919931167,5.88465240815905,0,21.0029133005174
2810006K23Rik,1.99469752829767,0,0,1.19531528665165,0,0,1.90935575459249
2810013P06Rik,3.07515868945891,11.9046869934811,0,4.86664080993887,1.47116310203976,0,3.42092906031154
2810021J22Rik,0.581786779086821,0,0,1.10993562331939,0,0,1.35246032616968
2810025M15Rik,3.74005786555814,3.96822899782703,15.8196553356626,2.90290855329687,0,0,6.28496269220027
2810029C07Rik,0,0,0,0.170759326664522,0,0,0.079556489774687
2810030D12Rik,0.083112397012403,0,0,0,0,0,0
2810032G03Rik,0,0,0,0,0,0,0
2810039B14Rik,0.249337191037209,0,0,0.170759326664522,0,0,0.238669469324061
2810047C21Rik1,0,0,0,0,0,0,0
2810048H02Rik,0,0,0,0,0,0,0
2810049E08Rik,0,0,0,0,0,0,0
2810403D21Rik,0.083112397012403,0,0,0.256138989996783,0,0,0.318225959098748
2810404M03Rik,0,0,0,0,0,0,0
2810405F15Rik,0.083112397012403,0,0,0.170759326664522,1.47116310203976,0,0.318225959098748
2810407A14Rik,0.166224794024806,0,0,0,0,0,0.079556489774687
2810408A11Rik,4.40495704165736,7.93645799565406,0,3.07366787996139,1.47116310203976,0,3.18225959098748
2810408B13Rik,2.24403471933488,0,0,1.36607461331618,5.88465240815905,0,4.85294587625591
2810408I11Rik,2.41025951335969,0,0,1.62221360331296,5.88465240815905,0,2.06846873414186
2810410L24Rik,0.166224794024806,0,0,0.256138989996783,2.94232620407952,0,0.318225959098748
2810414N06Rik,0.083112397012403,0,0,0.170759326664522,0,0,0
2810425M01Rik,0,0,0,0,0,0,0
2810429I04Rik,0.083112397012403,0,0,0,0,0,0
2810433D01Rik,0.498674382074418,0,0,0,0,0,0.159112979549374
2810442N19Rik,0,0,0,0,0,0,0
2810454H06Rik,0.664899176099224,3.96822899782703,0,0.512277979993566,1.47116310203976,0,0.954677877296244
2810459M11Rik,3.32449588049612,27.7776029847892,15.8196553356626,7.34265104657444,4.41348930611929,0,2.86403363188873
2810471M01Rik,0,0,0,0,0,0,0
2900005J15Rik,1.41291074921085,7.93645799565406,5.27321844522088,0.768416969990349,2.94232620407952,0,1.59112979549374
2900009J06Rik,0,0,0,0.085379663332261,0,0,0.079556489774687
2900024J01Rik,0,0,0,0,0,0,0
2900026A02Rik,42.9691092554124,95.2374959478487,5.27321844522088,39.5307841228368,11.7693048163181,0,34.2888470928901
2900040C04Rik,0,0,0,0,0,0,0
2900041M22Rik,0,0,0,0.170759326664522,0,0,0
2900052L18Rik,2.49337191037209,0,0,1.10993562331939,2.94232620407952,0,3.6595985296356
2900052N01Rik,0.415561985062015,0,0,0,0,0,0.238669469324061
2900057B20Rik,0,0,0,0,0,0,0
2900060B14Rik,6.64899176099224,15.8729159913081,0,13.4899868064972,0,44.3226170229931,5.01205885580528
2900060L22Rik,0,0,0,0.085379663332261,0,0,0.079556489774687
2900060N12Rik,0,0,0,0,0,0,0.079556489774687
2900076A07Rik,0.83112397012403,0,0,0.341518653329044,0,0,0.159112979549374
2900079G21Rik,0,0,0,0,0,0,0
2900089D17Rik,0.083112397012403,0,0,0.170759326664522,0,0,0
2900092C05Rik,0,0,0,0,0,0,0
2900092D14Rik,0,0,0,0,0,0,0
2900093K20Rik,1.66224794024806,0,0,0.85379663332261,0,0,1.8297992648178
3000002C10Rik,0,3.96822899782703,5.27321844522088,0.085379663332261,0,0,0.159112979549374
3010001F23Rik,0,0,0,0,0,0,0
3010003L21Rik,1.49602314622325,11.9046869934811,10.5464368904418,3.32980686995818,0,0,1.8297992648178
3100003L05Rik,0,0,0,0,0,0,0
3110004A20Rik,0,0,0,0,0,0,0
3110006O06Rik,0,0,0,0.256138989996783,0,0,0.079556489774687
3110009E18Rik,0.748011573111627,0,0,0.341518653329044,0,0,0.556895428422809
3110009F21Rik,0,0,0,0,0,0,0
3110015C05Rik,0,0,0,0,0,0,0
3110021A11Rik,0.332449588049612,0,0,0.426898316661305,0,0,0.636451918197496
3110039M20Rik,0,0,0,0,0,0,0
3110040M04Rik,0,0,0,0,0,0,0
3110040N11Rik,5.98409258489302,0,0,4.86664080993887,2.94232620407952,0,5.72806726377746
3110045C21Rik,0.249337191037209,0,0,0.085379663332261,0,0,0.159112979549374
3110053B16Rik,5.4023058058062,0,5.27321844522088,3.67132552328722,2.94232620407952,0,2.78447714211404
3110056K07Rik,0.083112397012403,3.96822899782703,0,0.170759326664522,0,0,0.397782448873435
3110067G11Rik,0,0,0,0,0,0,0
3110070M22Rik,0.332449588049612,0,0,0.939176296654871,1.47116310203976,0,0.079556489774687
3110082I17Rik,5.23608101178139,11.9046869934811,0,1.963732256642,0,0,4.45516342738247
3110082J24Rik,0,0,0,0,0,0,0
3110083C13Rik,0.166224794024806,0,0,0.085379663332261,0,0,0.079556489774687
3110099E03Rik,0.083112397012403,0,0,0,0,0,0
3200001D21Rik,0,0,0,0,0,0,0
3300002A11Rik,0,0,0,0,0,0,0
3300002I08Rik,15.7913554323566,103.173953943503,15.8196553356626,25.6992786630105,5.88465240815905,88.6452340459861,28.4812233393379
3300002P13Rik,0,0,0,0,0,0,0
3300005D01Rik,0.166224794024806,0,0,0.170759326664522,1.47116310203976,0,0.238669469324061
3425401B19Rik,0,0,5.27321844522088,0,0,0,0
3632454L22Rik,0,0,0,0,0,0,0
3830403N18Rik,0,0,0,0.085379663332261,0,0,0.159112979549374
3830406C13Rik,8.06190251020309,0,0,6.74499340324862,4.41348930611929,0,8.67165738544088
3830408C21Rik,0,0,0,0,0,0,0
3830432H09Rik,0,0,0,0,0,0,0
3930402G23Rik,0.415561985062015,0,0,0.085379663332261,0,0,1.11379085684562
4430402I18Rik,0.748011573111627,0,0,0.426898316661305,1.47116310203976,0,0.875121387521557
4631405J19Rik,0,0,0,0,0,0,0
4632404H12Rik,0.498674382074418,0,0,0.683037306658088,1.47116310203976,0,0.636451918197496
4632415L05Rik,3.82317026257054,0,0,2.47601023663557,1.47116310203976,0,4.13693746828372
4632427E13Rik,0,0,0,0.170759326664522,0,0,0.238669469324061
4632428C04Rik,0.332449588049612,0,0,0,0,0,0.079556489774687
4732414G09Rik,0,0,0,0,0,0,0
4732416N19Rik,0,0,0,0,0,0,0
4732419C18Rik,0.415561985062015,0,5.27321844522088,1.36607461331618,1.47116310203976,0,1.03423436707093
4732465J04Rik,0,0,0,0,0,0,0
4732471J01Rik,0.332449588049612,7.93645799565406,0,0.170759326664522,1.47116310203976,0,0.238669469324061
4732490B19Rik,0,0,0,0,0,0,0
4732491K20Rik,0.581786779086821,3.96822899782703,0,0.170759326664522,1.47116310203976,0,0.318225959098748
4831407H17Rik,0,0,0,0,0,0,0
4831440D22Rik,0,0,0,0,0,0,0
4831440E17Rik,1.74536033726046,7.93645799565406,0,2.39063057330331,1.47116310203976,0,1.8297992648178
4833407H14Rik,0.997348764148836,0,0,0.768416969990349,1.47116310203976,0,0.716008407972183
4833411C07Rik,0.166224794024806,0,0,0,0,0,0
4833412C05Rik,0,0,0,0,0,0,0.238669469324061
4833413N01Rik,0,0,0,0,0,0,0
4833415N18Rik,0,0,0,0,0,0,0
4833417C18Rik,0.083112397012403,0,0,0,0,0,0
4833418N02Rik,0.415561985062015,0,0,0.597657643325827,0,0,0.238669469324061
4833419F23Rik,0,0,0,0,0,0,0.238669469324061
4833420G17Rik,11.2201735966744,3.96822899782703,15.8196553356626,10.2455595998713,10.2981417142783,0,11.2970215480055
4833422C13Rik,0.498674382074418,0,0,0.426898316661305,0,0,0.397782448873435
4833422M21Rik,0,0,0,0.085379663332261,0,0,0
4833427F10Rik,0,0,0,0.170759326664522,0,0,0
4833428L15Rik,0,0,0,0,0,0,0
4833438C02Rik,2.24403471933488,7.93645799565406,0,3.24442720662592,1.47116310203976,0,2.22758171369123
4833439F03Rik,0,0,0,0,0,0,0.159112979549374
4833439L19Rik,19.1158513128527,19.8411449891352,0,14.3437834398198,5.88465240815905,0,23.3100515039833
4833447I15Rik,0,0,0,0,0,0,0
4921504A21Rik,0.166224794024806,0,0,0,0,0,0
4921504E06Rik,0,0,0,0,0,0,0
4921507G05Rik,0,0,0,0,0,0,0
4921507P07Rik,0.166224794024806,0,0,0,1.47116310203976,0,0
4921508D12Rik,0,0,0,0,0,0,0
4921509C19Rik,0,0,0,0,0,0,0
4921509O07Rik,0,0,0,0,0,0,0
4921511C10Rik,0,0,0,0,0,0,0
4921511C20Rik,0,0,0,0,0,0,0
4921511I17Rik,0,0,0,0,0,0,0
4921513H07Rik,0,0,0,0,0,0,0
4921513I03Rik,0,0,0,0,0,0,0
4921515E04Rik,0,0,0,0,0,0,0
4921517D16Rik,0,0,0,0,0,0,0
4921517D22Rik,0,0,0,0,0,0,0.159112979549374
4921518K17Rik,0,0,0,0,0,44.3226170229931,0
4921522P10Rik,0.083112397012403,0,0,0,0,0,0
4921524J17Rik,3.32449588049612,0,0,3.32980686995818,0,0,3.58004203986091
4921524L21Rik,0,0,0,0,0,0,0
4921525D07Rik,0,0,0,0,0,0,0
4921525O09Rik,0,0,0,0,0,0,0
4921528I07Rik,0,0,0,0,0,0,0
4921529L05Rik,0,0,0,0,0,0,0
4921531C22Rik,1.49602314622325,3.96822899782703,0,0.426898316661305,2.94232620407952,0,1.59112979549374
4921531P14Rik,0,0,0,0,0,0,0
4921533I20Rik,0,0,0,0,0,0,0
4921534H16Rik,0,0,0,0,0,0,0
4921536K21Rik,0,0,0,0,0,0,0
4921539E11Rik,0,0,0,0,0,0,0
4922502B01Rik,0,0,0,0,0,0,0
4922502H24Rik,0,0,0,0,0,0,0
4922502N22Rik,0,0,0,0,0,0,0
4930401C15Rik,0,0,0,0,0,0,0
4930401G09Rik,0,0,0,0,0,0,0
4930401O10Rik,0,0,0,0,0,0,0
4930401O12Rik,0,0,0,0,0,0,0
4930402D18Rik,0,0,0,0,0,0,0
4930402F06Rik,0,0,0,0,0,0,0
4930402F11Rik,0,0,0,0,0,0,0
4930402H24Rik,6.39965456995503,19.8411449891352,5.27321844522088,2.04911191997426,5.88465240815905,0,8.19431844679276
4930402K13Rik,0,0,0,0,0,0,0
4930403D09Rik,0,0,0,0,0,0,0
4930404A05Rik,0,0,0,0,0,0,0
4930404H11Rik,0,0,0,0,0,0,0
4930404H24Rik,0,0,0,0,0,0,0
4930404I05Rik,0,0,0,0,0,0,0
4930404I20Rik,0,0,0,0,0,0,0
4930404K13Rik,0,0,0,0,0,0,0
4930404N11Rik,0.083112397012403,0,0,0,0,0,0
4930405A10Rik,0,0,0,0,0,0,0
4930405A21Rik,0.083112397012403,0,0,0,0,0,0
4930405D01Rik,0,0,0,0,0,0,0
4930405D11Rik,0,0,0,0,0,0,0
4930405H06Rik,0,0,0,0,0,0,0
4930405J17Rik,0,0,0,0,0,0,0
4930405L22Rik,0,0,0,0,0,0,0
4930405O22Rik,0,0,0,0.085379663332261,0,0,0
4930406D18Rik,0,0,0,0,0,0,0
4930407G08Rik,0,0,0,0,0,0,0
4930407I02Rik,0,0,0,0,0,0,0
4930407I10Rik,0,0,0,0,0,0,0
4930407I19Rik,0,0,0,0,0,0,0
4930412B13Rik,0,0,0,0,0,0,0
4930412C18Rik,0.083112397012403,0,0,0,0,0,0
4930412E21Rik,0,0,0,0,0,0,0
4930412F09Rik,0,0,0,0,0,0,0
4930412M03Rik,0.166224794024806,0,0,0.170759326664522,0,0,0
4930412O13Rik,0.415561985062015,0,0,0,0,0,0
4930413E15Rik,0,0,0,0,0,0,0
4930413E20Rik,0,0,0,0,0,0,0
4930413F20Rik,0,0,0,0,0,0,0
4930413G21Rik,0.083112397012403,0,0,0,0,0,0
4930413M19Rik,0,0,0,0,0,0,0
4930414F18Rik,0,0,0,0,0,0,0
4930414N06Rik,0,0,0,0,0,0,0
4930415L06Rik,0,0,0,0,0,0,0
4930415O20Rik,0.083112397012403,0,0,0,0,0,0.159112979549374
4930417H01Rik,0.498674382074418,0,0,1.28069494998391,0,0,0.636451918197496
