,IEC_Cont_101,IEC_Cont_102,IEC_Cont_103,IEC_IL10KO_3,IEC_IL10KO_6,IEC_IL10KO_14,IEC_IL10KOZn_19,IEC_IL10KOZn_31
1700095B10Rik,0,0,0,0,0,0,0,0
1700095J03Rik,0,0,0,0,0,0,0,0
1700095J07Rik,0,0,0,0,0,0,0,0
1700095J12Rik,0,0,0,0,0,0,0,0
1700095K22Rik,0,0,0,0,0,0,0,0
1700096J18Rik,0,0,0,0,0,0,0,0
1700096K18Rik,4.5735638427822,2.28637991316547,7.08122383864294,4.45207651847709,17.3287375384053,5.16168573992661,14.8237902720748,6.73408237800898
1700096P03Rik,0,0,0,0,0,0,0,0
1700097N02Rik,0,1.7147849348741,2.02320681104084,2.22603825923855,2.4755339340579,16.7754786547615,0,5.77207060972198
1700099I09Rik,0,0,0,0,0,0,0,0
1700100I10Rik,0,0,0,0,0,0,0,0
1700100L14Rik,0,0,0,0,0,0,0,0
1700101I11Rik,0,0,0,1.11301912961927,0,0,0,0
1700101O22Rik,0,0,0,0,0,0,0,0
1700102H20Rik,0,0,0,0,0,0,1.14029155939037,0
1700102J08Rik,0,0,0,0,0,0,0,0
1700102P08Rik,0,1.7147849348741,1.01160340552042,0,1.23776696702895,2.58084286996331,0,1.92402353657399
1700104B16Rik,0,0,0,0,0,0,0,0
1700104L18Rik,0,0,0,0,0,0,0,0
1700105F02Rik,0,0,0,0,0,0,0,0
1700105P06Rik,0,0,0,0,0,0,0,0
1700108F19Rik,2.2867819213911,0,0,0,0,0,0,0
1700108I11Rik,0,0,0,0,0,0,0,0
1700108J01Rik,0,0,0,0,0,0,0,0
1700108N06Rik,0,0,0,0,0,0,0,0
1700109G14Rik,0,0,0,0,0,0,0,0
1700109G15Rik,0,0,0,0,0,0,0,0
1700109H08Rik,0,0.571594978291367,0,2.22603825923855,0,0,0,0.962011768286997
1700109I08Rik,0,0,0,0,0,0,0,0
1700109K24Rik,0,0,0,0,0,0,0,0
1700110C19Rik,0,0,0,0,0,0,0,0
1700110I01Rik,0,0,0,0,0,0,0,0
1700110I07Rik,0,0,0,0,0,0,0,0
1700110K17Rik,0.7622606404637,1.14318995658273,0,0,0,0,0,0.962011768286997
1700111N16Rik,0,0,0,0,0,0,0,0
1700112D23Rik,1.5245212809274,0,0,0,1.23776696702895,0,0,0
1700112H15Rik,0,0,0,0,0,0,0,0
1700112J05Rik,0,0,0,0,0,1.29042143498165,0,0
1700112J16Rik,0.7622606404637,2.28637991316547,1.01160340552042,1.11301912961927,0,0,2.28058311878074,0
1700112M02Rik,0,0,0,0,0,0,0,0
1700112N08Rik,0,0,0,0,0,0,0,0
1700113A16Rik,0,2.85797489145684,1.01160340552042,4.45207651847709,2.4755339340579,1.29042143498165,1.14029155939037,1.92402353657399
1700113B09Rik,0,0,0,0,0,0,0,0
1700113H08Rik,0,0,0,0,0,0,0,0
1700116B05Rik,0,0,0,0,0,0,0,0
1700116H05Rik,0,0,0,0,0,0,0,0
1700119H24Rik,0.7622606404637,0.571594978291367,0,18.9213252035277,3.71330090108685,5.16168573992661,3.42087467817111,19.2402353657399
1700120B22Rik,0,0,1.01160340552042,0,0,0,0,0
1700120C14Rik,0,0.571594978291367,0,0,0,0,0,0
1700120E14Rik,0,0,1.01160340552042,0,0,0,0,1.92402353657399
1700120G07Rik,0,0,0,0,0,0,0,0
1700120K04Rik,0,0,0,0,0,0,0,2.88603530486099
1700121C08Rik,0,0,0,0,0,0,0,0
1700121C10Rik,0,0,0,0,0,0,0,0
1700121L16Rik,0,0,0,0,0,0,0,0
1700121M21Rik,0,0,0,0,0,0,0,0
1700121N20Rik,0,0,0,0,0,0,0,0
1700122C19Rik,0,0,0,0,0,0,0,0
1700122E12Rik,0,0,0,0,0,0,0,0
1700122H20Rik,0,0,0,0,0,0,0,0
1700122O11Rik,0,0,0,0,0,0,0,0
1700123J17Rik,0,0,0,0,0,0,0,0
1700123K08Rik,0,0,0,0,0,0,0,0
1700123L14Rik,0,0,0,0,0,0,0,0
1700123M08Rik,0,0,0,0,0,0,0,0
1700123O12Rik,0,0,0,0,0,0,0,0
1700123O20Rik,62.5053725180234,64.0186375686331,34.3945157876943,56.763975610583,81.6926198239108,32.2605358745413,61.57574420708,43.2905295729149
1700123O21Rik,0,0,0,0,0,0,0,0
1700124L16Rik,0,5.1443548046223,2.02320681104084,1.11301912961927,0,0,0,1.92402353657399
1700124M09Rik,0,0,0,0,0,0,0,0
1700125G02Rik,0,0,0,0,0,0,0,0
1700125G22Rik,0,0,0,0,0,0,0,0
1700125H03Rik,0,0,0,0,0,0,0,0
1700125H20Rik,0,0,0,0,0,0,0,0
1700126A01Rik,0,0,0,0,0,0,0,0
1700126G02Rik,0,0,0,0,0,0,0,0
1700126H18Rik,0,0,0,0,0,0,0,0
1700127F24Rik,0,0,0,0,0,0,0,0
1700128A07Rik,0,0,0,0,0,0,0,0
1700128E19Rik,0,0,0,0,0,0,0,0
1700128F08Rik,0,0,0,0,0,0,0,0
1700129C05Rik,0,0,0,0,0,0,0,0
1810006J02Rik,0,0,0,0,0,0,0,0
1810007C17Rik,0,0,0,0,0,0,0,0
1810007D17Rik,0,0,0,0,0,0,0,0
1810008I18Rik,0,0,0,0,0,1.29042143498165,0,1.92402353657399
1810009A15Rik,29.7281649780843,17.147849348741,25.2900851380105,26.7124591108626,22.2798054065211,33.550957309523,17.1043733908555,31.7463883534709
1810009J06Rik,0,0,0,0,0,0,0,0
1810010H24Rik,11.4339096069555,13.1466845007014,7.08122383864294,0,14.8532036043474,11.6137929148349,2.28058311878074,5.77207060972198
1810010K12Rik,0,0,0,0,0,0,0,0
1810012K16Rik,0,0,0,0,0,0,0,0
1810013A23Rik,0,0.571594978291367,0,0,0,0,0,0
1810013D15Rik,0,0,0,0,0,0,0,0
1810013L24Rik,75.4638034059063,60.5890676988849,75.8702554140315,102.397759924973,110.161260065577,68.3923360540276,85.5218669542777,56.7586943289328
1810014B01Rik,0,1.14318995658273,0,0,0,5.16168573992661,0,1.92402353657399
1810018F18Rik,0,0,0,0,0,0,0,0
1810019D21Rik,12.1961702474192,25.1501790448201,8.09282724416336,7.79113390733492,9.90213573623161,11.6137929148349,7.98204091573259,7.69609414629598
1810019N24Rik,0,0,0,0,0,0,0,0
1810020O05Rik,0,1.7147849348741,0,0,0,0,0,0
1810021B22Rik,6.0980851237096,3.4295698697482,4.04641362208168,5.56509564809637,2.4755339340579,3.87126430494496,2.28058311878074,0.962011768286997
1810021M19Rik,0,0,0,0,0,0,1.14029155939037,0.962011768286997
1810024B03Rik,0,0,0,1.11301912961927,0,0,0,0
1810030O07Rik,47.2601597087494,49.1571681330576,48.5569634649802,27.8254782404818,47.0351447471001,54.1977002692294,29.6475805441496,31.7463883534709
1810034E14Rik,6.0980851237096,9.71711463095324,7.08122383864294,13.3562295554313,12.3776696702895,7.74252860988992,4.56116623756148,3.84804707314799
1810035K13Rik,0,0,0,0,0,0,0,0
1810037I17Rik,162.361516418768,137.754389768219,152.752114233583,188.100232905657,292.113004218833,94.2007647536607,160.781109874042,92.3531297555517
1810041H14Rik,2.2867819213911,2.85797489145684,3.03481021656126,5.56509564809637,11.1399027032606,10.3233714798532,2.28058311878074,0.962011768286997
1810044D09Rik,4.5735638427822,1.7147849348741,3.03481021656126,1.11301912961927,0,2.58084286996331,0,4.81005884143499
1810046K07Rik,23.6300798543747,29.1513438928597,31.359705571133,36.729631277436,28.4686402416659,23.2275858296698,31.9281636629303,5.77207060972198
1810049I09Rik,0,0,0,0,0,0,0,0
1810053B23Rik,0,0.571594978291367,0,0,0,0,0,0
1810055G02Rik,189.040638834998,204.059407250018,162.868148288788,464.128977051237,358.952420438396,163.88352224267,267.968516456737,153.92188292592
1810058I24Rik,214.957500610763,352.674101605773,194.227853859921,194.778347683373,287.161936350717,166.464365112633,163.061692992823,151.035847621059
1810062G17Rik,0,0,0,0,0,0,0,0
1810062O18Rik,0,2.28637991316547,2.02320681104084,0,0,1.29042143498165,0,0.962011768286997
1810063I02Rik,0,0,0,0,2.4755339340579,3.87126430494496,0,0
1810064F22Rik,0,0,0,0,0,0,0,0
1810065E05Rik,1.5245212809274,0.571594978291367,2.02320681104084,0,4.95106786811581,9.03295004487157,1.14029155939037,1.92402353657399
1810073O08Rik,0,0,0,0,0,0,0,0
2010001A14Rik,13.7206915283466,15.4330644138669,3.03481021656126,5.56509564809637,4.95106786811581,6.45210717490827,4.56116623756148,3.84804707314799
2010001M07Rik,41.9243352255035,80.0232969607914,16.1856544883267,93.493606888019,60.6505813844186,24.5180072646514,26.2267058659785,56.7586943289328
2010003K11Rik,275.176091207396,361.248026280144,198.274267482002,548.718430902302,555.757368195999,258.084286996331,343.227759376501,306.881754083552
2010009K17Rik,0,0,0,0,0,0,0,0
2010010A06Rik,10.6716489664918,13.7182794789928,6.06962043312252,4.45207651847709,16.0909705713764,6.45210717490827,1.14029155939037,2.88603530486099
2010016I18Rik,7.622606404637,6.8591397394964,13.1508442717655,4.45207651847709,7.42660180217371,14.1946357847982,14.8237902720748,6.73408237800898
2010103J01Rik,332.345639242173,394.972129999335,397.560138369525,291.61101196025,292.113004218833,249.051336951459,217.795687843561,314.577848229848
2010106C02Rik,0,0,0,0,0,0,0,0
2010106E10Rik,271.364788005077,182.910393053237,428.919843940658,311.645356293397,288.399703317746,338.090415965193,384.278255514555,420.399142741418
2010109A12Rik,0,0,0,0,0,0,0,0
2010109P13Rik,0,0,0,0,0,0,0,1.92402353657399
2010110K18Rik,1.5245212809274,0,0,0,0,0,0,0
2010203P06Rik,11.4339096069555,7.43073471778777,10.1160340552042,7.79113390733492,2.4755339340579,1.29042143498165,1.14029155939037,10.582129451157
2010204K13Rik,0,0,0,1.11301912961927,0,0,3.42087467817111,1.92402353657399
2010308F09Rik,0.7622606404637,6.28754476120504,2.02320681104084,1.11301912961927,1.23776696702895,0,0,4.81005884143499
2010310C07Rik,0,0,0,0,0,0,0,0
2010315B03Rik,11.4339096069555,13.1466845007014,11.1276374607246,13.3562295554313,13.6154366373185,16.7754786547615,11.4029155939037,14.430176524305
2010320M18Rik,19.0565160115925,25.1501790448201,11.1276374607246,14.4692486850506,28.4686402416659,5.16168573992661,11.4029155939037,16.354200060879
2010320O07Rik,0,0,0,0,0,0,0,0
2200002D01Rik,1414.75574870063,1468.42749923052,1781.43359712146,2494.27586947679,3563.53109807635,1951.11720969226,1917.9704028946,1465.1439231011
2200002J24Rik,0,0,0,0,0,0,0,0
2210010C04Rik,0,11.4318995658273,1.01160340552042,16.6952869442891,6.18883483514476,0,2.28058311878074,0
2210011K15Rik,6.8603457641733,4.57275982633094,10.1160340552042,2.22603825923855,0,0,0,2.88603530486099
2210016F16Rik,304.141995545016,325.809137626079,208.390301537206,290.49799283063,428.267370592017,238.727965471606,239.461227471978,268.401283352072
2210016L21Rik,28.9659043376206,20.0058242401978,33.3829123821738,24.486420851624,29.7064072086948,30.9701144395597,14.8237902720748,20.2022471340269
2210039B01Rik,0,0,2.02320681104084,1.11301912961927,1.23776696702895,0,0,1.92402353657399
2210404E10Rik,0.7622606404637,0.571594978291367,0,0,0,0,0,0
2210406O10Rik,0.7622606404637,0,0,0,0,0,0,0
2210408F21Rik,1.5245212809274,1.7147849348741,0,0,0,0,0,0
2210408I21Rik,3.8113032023185,2.28637991316547,6.06962043312252,0,0,6.45210717490827,3.42087467817111,11.544141219444
2210409D07Rik,0,0,0,0,0,0,0,0
2210409E12Rik,0,0,0,0,0,0,0,0
2210414B05Rik,0,0,0,0,0,0,0,0
2210416O15Rik,0,0,0,0,0,0,0,0
2210417A02Rik,3.8113032023185,1.14318995658273,5.0580170276021,2.22603825923855,1.23776696702895,1.29042143498165,0,0.962011768286997
2210418O10Rik,0,4.57275982633094,0,0,0,6.45210717490827,0,0
2210420H20Rik,0,0,0,0,0,0,0,0
2300002M23Rik,0,0,0,0,0,0,0,0
2300003K06Rik,0,0,0,0,0,0,0,0
2300009A05Rik,34.3017288208665,39.4400535021043,49.5685668705006,52.3118990921059,53.2239795822449,21.9371643946881,59.2951610882992,38.4804707314799
2310001H17Rik,19.0565160115925,16.5762543704496,12.139240866245,8.90415303695419,18.5665045054343,14.1946357847982,7.98204091573259,17.316211829166
2310001K24Rik,0,0,0,0,0,1.29042143498165,0,0
2310002D06Rik,0,0,0,0,0,0,0,0
2310002F09Rik,0,0,0,0,0,0,0,0
2310002L09Rik,0,0,0,0,0,0,0,0
2310003N18Rik,0,0,0,0,0,0,0,0
2310005A03Rik,0,0,0,0,0,0,0,0
2310005E17Rik,0,0,0,0,0,0,0,0
2310008N11Rik,0,0,0,0,0,0,0,0
2310009B15Rik,9.1471276855644,11.4318995658273,13.1508442717655,17.8083060739084,9.90213573623161,10.3233714798532,35.3490383411015,6.73408237800898
2310010J17Rik,11.4339096069555,9.14551965266187,14.1624476772859,8.90415303695419,21.0420384394922,5.16168573992661,10.2626240345133,5.77207060972198
2310011J03Rik,65.5544150798782,91.4551965266187,31.359705571133,63.4420903882986,74.2660180217371,51.6168573992661,26.2267058659785,53.8726590240718
2310015A10Rik,1.5245212809274,6.28754476120504,4.04641362208168,7.79113390733492,2.4755339340579,2.58084286996331,0,2.88603530486099
2310015A16Rik,0,0,0,0,0,0,0,0
2310015D24Rik,0,0,0,0,0,0,0,0
2310015K22Rik,0,0,0,0,0,0,0,0
2310016D03Rik,0,0,0,0,0,0,0,0
2310016D23Rik,0,0,0,0,0,0,0,0
2310016G11Rik,5.3358244832459,12.0034945441187,8.09282724416336,4.45207651847709,0,0,2.28058311878074,3.84804707314799
2310020H05Rik,0,0,0,0,0,0,0,0
2310022A10Rik,6.0980851237096,6.28754476120504,7.08122383864294,4.45207651847709,11.1399027032606,1.29042143498165,4.56116623756148,7.69609414629598
2310022B05Rik,69.3657182821967,89.7404115917446,65.7542213588273,79.0243582029684,77.9793189228239,46.4551716593395,30.78787210354,32.7084001217579
2310026I22Rik,0,0,0,0,0,0,0,0
2310030A07Rik,0,0,0,0,0,0,0,0
2310030G06Rik,42.6865958659672,45.156003285018,35.4061191932147,50.0858608328673,63.1261153184765,34.8413787445046,45.6116623756148,45.2145531094889
2310033P09Rik,96.0448406984262,103.458691070737,72.8354451974702,51.1988799624866,51.986212615216,72.2636003589726,59.2951610882992,78.8849649995338
2310034C09Rik,0,0,0,0,0,0,0,0
2310034G01Rik,0.7622606404637,0.571594978291367,0,1.11301912961927,0,0,0,0.962011768286997
2310034O05Rik,0,0,0,0,0,0,0,0
2310039H08Rik,41.1620745850398,34.295698697482,21.2436715159288,52.3118990921059,22.2798054065211,28.3892715695964,19.3849565096363,30.7843765851839
2310039L15Rik,0,0,0,0,0,0,0,0
2310040G24Rik,3.0490425618548,1.14318995658273,0,0,3.71330090108685,2.58084286996331,0,2.88603530486099
2310043L19Rik,0,0,0,0,0,0,0,0
2310043M15Rik,0,0,0,0,0,0,0,0
2310043O21Rik,2.2867819213911,1.14318995658273,3.03481021656126,2.22603825923855,0,0,4.56116623756148,0
2310047D07Rik,0,0.571594978291367,0,0,0,0,0,0
2310050C09Rik,0,0,0,0,0,0,0,0
2310057J18Rik,0,0,0,0,0,0,0,0
2310057M21Rik,15.245212809274,9.14551965266187,13.1508442717655,11.1301912961927,3.71330090108685,20.6467429597065,7.98204091573259,11.544141219444
2310057N15Rik,0,0,0,0,0,0,0,0
2310061I04Rik,234.776277262819,266.934854862068,162.868148288788,176.970041609465,158.434171779706,138.075093543037,104.906823463914,140.453718169902
2310061N02Rik,0,0,0,0,0,0,0,0
2310065F04Rik,0,0,0,0,0,0,0,0
2310067E19Rik,28.2036436971569,64.0186375686331,44.5105498428985,17.8083060739084,32.1819411427527,38.7126430494496,53.5937032913474,101.011235670135
2310068J16Rik,0,3.4295698697482,4.04641362208168,0,0,2.58084286996331,0,0
2310069B03Rik,0,0,0,0,0,0,0,0
2310069G16Rik,0,0,0,0,0,0,0,0
2310075C17Rik,0,0,0,0,0,0,0,0
2310075K07Rik,0.7622606404637,0.571594978291367,0,0,2.4755339340579,1.29042143498165,0,0.962011768286997
2310079G19Rik,0,0,0,0,0,0,0,0
2310081J21Rik,0,0,0,0,0,0,0,0
2400006E01Rik,0,0,0,0,0,0,0,0
2410002F23Rik,3.0490425618548,4.57275982633094,2.02320681104084,4.45207651847709,0,10.3233714798532,1.14029155939037,16.354200060879
2410003I16Rik,0,0,0,0,0,0,0,0
2410003L11Rik,0,0,0,0,0,0,0,0
2410004B18Rik,19.8187766520562,21.7206091750719,32.3713089766534,32.2775547589589,35.8952420438396,20.6467429597065,41.0504961380533,28.8603530486099
2410004I01Rik,0,0,0,0,0,0,0,0
2410004P03Rik,0,0,0,0,0,0,0,0
2410006H16Rik,74.7015427654426,72.0209672647122,40.4641362208168,45.6337843143902,48.2729117141291,45.1647502243579,37.6296214598822,33.6704118900449
2410012E07Rik,0,0,0,0,0,0,0,0
2410017I17Rik,0,0,0,0,0,0,0,0
2410018L13Rik,0,0,0,0,0,0,0,0
2410021H03Rik,0,0,0,0,0,0,0,0
2410022M11Rik,10.6716489664918,5.71594978291367,1.01160340552042,2.22603825923855,9.90213573623161,3.87126430494496,5.70145779695185,2.88603530486099
2410080I02Rik,3.0490425618548,0.571594978291367,6.06962043312252,0,0,1.29042143498165,0,0
2410124H12Rik,0,0,0,0,0,0,0,0
2410137M14Rik,0,0,0,0,0,0,0,0
2410141K09Rik,0,0,0,0,0,0,0,0
2500002B13Rik,2.2867819213911,1.14318995658273,2.02320681104084,0,0,1.29042143498165,1.14029155939037,1.92402353657399
2500004C02Rik,1.5245212809274,2.85797489145684,2.02320681104084,1.11301912961927,3.71330090108685,11.6137929148349,2.28058311878074,3.84804707314799
2510002D24Rik,68.603457641733,56.5879028508453,72.8354451974702,45.6337843143902,47.0351447471001,78.7157075338809,83.241283835497,85.6190473775428
2510003B16Rik,0,0,0,0,0,3.87126430494496,0,0
2510009E07Rik,3.0490425618548,2.85797489145684,0,0,0,0,0,0.962011768286997
2510022D24Rik,32.7772075399391,28.008153936277,23.2668783269697,28.9384973701011,37.1330090108685,30.9701144395597,14.8237902720748,22.1262706706009
2510039O18Rik,194.376463318243,215.491306815845,182.088612993676,342.809891922736,293.350771185861,209.048272467028,237.180644353197,104.859282743283
2600006K01Rik,0,0,0,0,0,0,0,0
2600014E21Rik,0,0,0,0,1.23776696702895,0,0,0
2610001J05Rik,18.2942553711288,17.7194443270324,21.2436715159288,26.7124591108626,14.8532036043474,9.03295004487157,10.2626240345133,8.65810591458298
2610002M06Rik,16.7697340902014,16.0046593921583,29.3364987600922,23.3734017220048,19.8042714724632,33.550957309523,35.3490383411015,14.430176524305
2610005L07Rik,56.4072873943138,25.7217740231115,81.939875847154,28.9384973701011,22.2798054065211,42.5839073543946,45.6116623756148,108.707329816431
2610008E11Rik,11.4339096069555,12.5750895224101,9.10443064968378,0,4.95106786811581,2.58084286996331,3.42087467817111,5.77207060972198
2610016A17Rik,0,0,0,0,0,0,0,0
2610017A05Rik,0,0.571594978291367,0,0,0,2.58084286996331,0,0
2610020C07Rik,0,1.7147849348741,1.01160340552042,0,0,0,0,0
2610024D14Rik,0,1.7147849348741,4.04641362208168,7.79113390733492,1.23776696702895,3.87126430494496,3.42087467817111,11.544141219444
2610027F03Rik,0,0,0,0,0,0,0,0
2610027K06Rik,0,0,0,0,0,0,0,0
2610028E06Rik,0,0,0,0,0,0,0,0
2610028H24Rik,0,0,0,0,0,0,0,0
2610035D17Rik,5.3358244832459,8.57392467437051,4.04641362208168,6.67811477771564,6.18883483514476,5.16168573992661,4.56116623756148,1.92402353657399
2610035F20Rik,0,0,0,0,0,0,0,0
2610037D02Rik,0,0,0,0,0,0,0,0
2610042L04Rik,0.7622606404637,0,5.0580170276021,0,0,0,0,0.962011768286997
2610044O15Rik8,0.7622606404637,0.571594978291367,10.1160340552042,4.45207651847709,2.4755339340579,0,0,3.84804707314799
2610203C22Rik,0,0,0,0,0,0,0,0
2610206C17Rik,1.5245212809274,0,0,0,0,0,0,0
2610300M13Rik,0,0,0,0,0,0,0,0
2610301B20Rik,4.5735638427822,4.00116484803957,4.04641362208168,3.33905738885782,3.71330090108685,0,1.14029155939037,7.69609414629598
2610306M01Rik,1.5245212809274,4.00116484803957,3.03481021656126,2.22603825923855,1.23776696702895,0,0,0
2610307P16Rik,0,0,0,2.22603825923855,0,0,0,0
2610316D01Rik,0,0,0,0,0,0,0,0
2610318M16Rik,0,0,0,0,0,0,0,0
2610318N02Rik,2.2867819213911,1.14318995658273,0,1.11301912961927,0,14.1946357847982,0,2.88603530486099
2610507B11Rik,301.092952983161,257.789335209407,318.655072738932,495.293512680577,430.742904526075,361.318001794863,483.483621181517,386.728730851373
2610507I01Rik,3.0490425618548,5.1443548046223,9.10443064968378,1.11301912961927,2.4755339340579,3.87126430494496,4.56116623756148,6.73408237800898
2610524H06Rik,0,0,0,2.22603825923855,0,6.45210717490827,0,0
2610528A11Rik,3.8113032023185,3.4295698697482,4.04641362208168,2.22603825923855,3.71330090108685,0,4.56116623756148,1.92402353657399
2610528J11Rik,107.478750305382,112.032615745108,117.345995040369,173.630984220607,196.804947757603,95.4911861886424,124.29177997355,80.8089885361078
2700003A03Rik,0,0,0,0,0,0,0,0
2700012I20Rik,0,0,0,0,0,0,0,0
2700038G22Rik,9.1471276855644,2.28637991316547,6.06962043312252,1.11301912961927,2.4755339340579,23.2275858296698,4.56116623756148,2.88603530486099
2700046A07Rik,0,0,0,0,0,0,0,0
2700046G09Rik,6.8603457641733,1.14318995658273,6.06962043312252,0,0,5.16168573992661,6.84174935634222,6.73408237800898
2700049A03Rik,6.0980851237096,5.71594978291367,3.03481021656126,17.8083060739084,2.4755339340579,5.16168573992661,13.6834987126844,9.62011768286997
2700054A10Rik,0,1.7147849348741,0,0,0,0,0,0
2700062C07Rik,3.0490425618548,10.860304587536,10.1160340552042,1.11301912961927,9.90213573623161,6.45210717490827,3.42087467817111,10.582129451157
2700068H02Rik,0,0.571594978291367,0,0,0,0,0,0
2700069I18Rik,0,0,0,0,0,0,0,0
2700070H01Rik,0.7622606404637,0,0,0,0,0,1.14029155939037,0
2700081O15Rik,2.2867819213911,4.57275982633094,1.01160340552042,0,0,3.87126430494496,1.14029155939037,0.962011768286997
2700089I24Rik,0,0,0,0,0,0,0,0
2700097O09Rik,11.4339096069555,25.7217740231115,23.2668783269697,15.5822678146698,17.3287375384053,29.679693004578,30.78787210354,25.0123059754619
2700099C18Rik,2.2867819213911,2.85797489145684,0,0,0,2.58084286996331,0,1.92402353657399
2810001G20Rik,2.2867819213911,0,1.01160340552042,0,3.71330090108685,2.58084286996331,3.42087467817111,0
2810002D19Rik,0,1.14318995658273,0,6.67811477771564,0,0,2.28058311878074,0.962011768286997
2810004N23Rik,39.6375533041124,38.2968635455216,34.3945157876943,22.2603825923855,17.3287375384053,76.1348646639176,33.0684552223207,70.2268590849508
2810006K23Rik,16.0074734497377,6.28754476120504,21.2436715159288,4.45207651847709,0,23.2275858296698,2.28058311878074,7.69609414629598
2810013P06Rik,29.7281649780843,25.1501790448201,34.3945157876943,21.1473634627662,35.8952420438396,36.1318001794863,26.2267058659785,32.7084001217579
2810021J22Rik,11.4339096069555,7.43073471778777,11.1276374607246,7.79113390733492,3.71330090108685,10.3233714798532,2.28058311878074,15.392188292592
2810025M15Rik,7.622606404637,13.1466845007014,5.0580170276021,10.0171721665735,1.23776696702895,2.58084286996331,2.28058311878074,1.92402353657399
2810029C07Rik,0,0,0,0,0,0,0,0
2810030D12Rik,0,0,0,0,0,0,0,0
2810032G03Rik,0,0,0,0,0,0,0,0
2810039B14Rik,2.2867819213911,4.00116484803957,0,0,2.4755339340579,0,0,3.84804707314799
2810047C21Rik1,0,0,0,0,0,0,0,0
2810048H02Rik,0,0,0,0,0,0,0,0
2810049E08Rik,0,0,0,0,0,0,0,0
2810403D21Rik,0,0,0,0,0,0,0,0.962011768286997
2810404M03Rik,0,0,0,0,0,0,0,0
2810405F15Rik,1.5245212809274,0,2.02320681104084,2.22603825923855,2.4755339340579,2.58084286996331,7.98204091573259,2.88603530486099
2810407A14Rik,1.5245212809274,0,2.02320681104084,0,0,1.29042143498165,1.14029155939037,1.92402353657399
2810408A11Rik,24.3923404948384,24.0069890882374,20.2320681104084,6.67811477771564,13.6154366373185,12.9042143498165,14.8237902720748,12.506152987731
2810408B13Rik,28.9659043376206,25.1501790448201,26.3016885435309,17.8083060739084,30.9441741757238,41.2934859194129,49.0325370537859,56.7586943289328
2810408I11Rik,9.9093883260281,7.43073471778777,9.10443064968378,8.90415303695419,14.8532036043474,10.3233714798532,20.5252480690267,7.69609414629598
2810410L24Rik,0.7622606404637,1.7147849348741,2.02320681104084,7.79113390733492,0,2.58084286996331,0,2.88603530486099
2810414N06Rik,0.7622606404637,0.571594978291367,0,0,0,0,0,2.88603530486099
2810425M01Rik,0,0,0,0,0,0,0,0
2810429I04Rik,0,0,1.01160340552042,2.22603825923855,0,0,0,0
2810433D01Rik,0,0,0,0,0,0,0,0
2810442N19Rik,0,0,0,0,0,0,0,0
2810454H06Rik,3.0490425618548,9.14551965266187,3.03481021656126,8.90415303695419,1.23776696702895,3.87126430494496,1.14029155939037,3.84804707314799
2810459M11Rik,29.7281649780843,25.1501790448201,13.1508442717655,10.0171721665735,7.42660180217371,16.7754786547615,39.9102045786629,22.1262706706009
2810471M01Rik,0,0,0,0,0,0,0,0
2900005J15Rik,13.7206915283466,9.14551965266187,6.06962043312252,3.33905738885782,7.42660180217371,33.550957309523,2.28058311878074,18.2782235974529
2900009J06Rik,0,0,0,0,0,0,0,0
2900024J01Rik,0,0.571594978291367,0,0,0,0,1.14029155939037,0
2900026A02Rik,851.445135397953,735.071142082698,944.837580756072,888.189265436181,1034.7731844362,1063.30726242488,1152.83476654366,739.787049812701
2900040C04Rik,0,0,0,0,0,0,0,0
2900041M22Rik,0,0,0,0,0,0,0,0
2900052L18Rik,35.0639894613302,32.5809137626079,30.3481021656126,28.9384973701011,8.66436876920266,56.7785431391927,11.4029155939037,65.4168002435158
2900052N01Rik,0,0,1.01160340552042,0,0,0,0,0
2900057B20Rik,0,0,0,0,0,0,0,0
2900060B14Rik,229.440452779574,78.3085120259173,337.87553744382,349.488006700452,212.89591832898,312.28198726556,208.673355368438,141.415729938189
2900060L22Rik,0,0,0,0,0,0,0,0.962011768286997
2900060N12Rik,0.7622606404637,0,0,1.11301912961927,0,0,0,0
2900076A07Rik,3.8113032023185,0.571594978291367,3.03481021656126,12.243210425812,0,9.03295004487157,4.56116623756148,0.962011768286997
2900079G21Rik,0,0,0,0,0,0,0,0
2900089D17Rik,0.7622606404637,0,0,3.33905738885782,1.23776696702895,1.29042143498165,0,1.92402353657399
2900092C05Rik,0,0,0,0,0,0,0,0
2900092D14Rik,0,0,0,0,0,0,0,0
2900093K20Rik,32.0149468994754,16.0046593921583,13.1508442717655,12.243210425812,9.90213573623161,7.74252860988992,11.4029155939037,8.65810591458298
3000002C10Rik,0,0.571594978291367,0,2.22603825923855,0,0,0,0.962011768286997
3010001F23Rik,0,0,0,0,0,0,0,0
3010003L21Rik,3.8113032023185,5.71594978291367,8.09282724416336,7.79113390733492,2.4755339340579,5.16168573992661,4.56116623756148,3.84804707314799
3100003L05Rik,0,1.14318995658273,0,0,0,0,0,0
3110004A20Rik,0,0,0,0,2.4755339340579,0,2.28058311878074,0
3110006O06Rik,0,0,0,0,0,0,0,0
3110009E18Rik,0.7622606404637,6.8591397394964,3.03481021656126,4.45207651847709,0,6.45210717490827,3.42087467817111,3.84804707314799
3110009F21Rik,0,0,0,0,0,0,0,0
3110015C05Rik,0,0,0,0,0,0,0,0
